image_path,label,original_split,split
data/raw/Training/glioma/Tr-gl_196.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_634.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_340.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_25.jpg,pituitary,Testing,train
data/raw/Testing/meningioma/Te-me_232.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_20.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_899.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_145.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_132.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_1224.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_841.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_291.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1017.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_471.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1084.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_473.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_205.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_963.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_539.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_268.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_199.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_200.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_221.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_194.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_574.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_172.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_123.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_230.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_162.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1301.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1027.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_329.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_354.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_983.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_410.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_675.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_178.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_443.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_741.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_304.jpg,pituitary,Testing,train
data/raw/Testing/pituitary/Te-pi_282.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_1397.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_19.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_415.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1285.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_442.jpg,meningioma,Training,train
data/raw/Testing/glioma/Te-gl_396.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_528.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_461.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-aug-me_54.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_959.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_33.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_665.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_755.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_750.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_118.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1024.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_867.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1318.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_1156.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_311.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_660.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1068.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_307.jpg,meningioma,Training,train
data/raw/Testing/pituitary/Te-pi_332.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_150.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_773.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_584.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_234.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_1283.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_235.jpg,glioma,Testing,train
data/raw/Training/glioma/Tr-gl_688.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_561.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_898.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_600.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_86.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_129.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_135.jpg,meningioma,Training,train
data/raw/Testing/meningioma/Te-me_109.jpg,meningioma,Testing,train
data/raw/Testing/notumor/Te-no_313.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_538.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_808.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_336.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_384.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_301.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_110.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_578.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_9.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_149.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_186.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_54.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_1040.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1046.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_388.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_691.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_866.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1174.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_867.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1059.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_642.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_927.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_790.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1132.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_344.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_1267.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_497.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_752.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1262.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_361.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1316.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_677.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_977.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_310.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_938.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_236.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_1122.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_102.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_60.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_1191.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_1242.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_213.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_500.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_188.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_87.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1067.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_162.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_526.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1203.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_967.jpg,meningioma,Training,train
data/raw/Testing/meningioma/Te-aug-me_1.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_692.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_133.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_639.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_624.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1001.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1083.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_879.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_254.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_130.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_185.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_130.jpg,notumor,Testing,train
data/raw/Training/glioma/Tr-gl_1296.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1052.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_227.jpg,notumor,Testing,train
data/raw/Testing/meningioma/Te-me_25.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-me_269.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_65.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1143.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_333.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_13.jpg,meningioma,Training,train
data/raw/Testing/meningioma/Te-me_168.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_870.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_518.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_969.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1225.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_884.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1213.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1196.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_138.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_617.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1106.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_142.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_466.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_652.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_694.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_761.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_272.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-me_254.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_450.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_314.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_167.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_830.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_338.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_189.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_477.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_183.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_481.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_298.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_522.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_534.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-me_65.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-aug-me_9.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_1243.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_413.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1201.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_941.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_986.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_534.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-aug-me_37.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1082.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_1119.jpg,meningioma,Training,train
data/raw/Testing/pituitary/Te-pi_166.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_1170.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_1225.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_771.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_402.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_278.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1281.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_456.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_1171.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_312.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_572.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_478.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-aug-me_40.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_212.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_596.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-aug-me_53.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_41.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_254.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_1393.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_191.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_464.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_9.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_873.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1025.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_73.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_994.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_412.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1033.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-aug-me_101.jpg,meningioma,Testing,train
data/raw/Testing/glioma/Te-gl_16.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_298.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1267.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_864.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_419.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_85.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1253.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_45.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_951.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_394.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_994.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_151.jpg,notumor,Testing,train
data/raw/Testing/meningioma/Te-me_279.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_1279.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_201.jpg,glioma,Testing,train
data/raw/Testing/meningioma/Te-me_218.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_646.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1218.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_24.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_664.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-aug-me_18.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_616.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_1031.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1388.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_597.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_59.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_282.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_630.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_639.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_498.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_153.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1206.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1299.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_467.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_742.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_229.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_235.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_5.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_134.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_288.jpg,pituitary,Testing,train
data/raw/Testing/meningioma/Te-aug-me_92.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_1103.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_298.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_305.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_922.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_976.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_554.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_151.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_7.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_75.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_219.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_700.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_367.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_330.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1241.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_176.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_690.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1303.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_117.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-me_249.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_624.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_791.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_223.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_543.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_458.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_1288.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_510.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_954.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_348.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_103.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_529.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1051.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_345.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_803.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_445.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_491.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_250.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_74.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_438.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_143.jpg,meningioma,Training,train
data/raw/Testing/glioma/Te-gl_280.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_779.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_1189.jpg,meningioma,Training,train
data/raw/Testing/pituitary/Te-pi_217.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_602.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_85.jpg,glioma,Testing,train
data/raw/Training/glioma/Tr-gl_155.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_699.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_808.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_789.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_1274.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_38.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1336.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_749.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_628.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_738.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_892.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_724.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-me_4.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_173.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_514.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_334.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1305.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-aug-me_67.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_207.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1231.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1127.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_797.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_395.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_854.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_42.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_481.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_643.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_320.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_971.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1080.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_424.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_115.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_1035.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_245.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_42.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1050.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_261.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-me_229.jpg,meningioma,Testing,train
data/raw/Testing/pituitary/Te-pi_136.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_275.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_59.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_353.jpg,glioma,Testing,train
data/raw/Testing/glioma/Te-gl_202.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_1192.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1064.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_280.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_208.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_282.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_183.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_74.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_636.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_465.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_357.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1356.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-aug-me_68.jpg,meningioma,Training,train
data/raw/Testing/meningioma/Te-me_12.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_920.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_608.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_189.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_552.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_719.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_722.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_126.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_331.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_529.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_18.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_601.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_994.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_947.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_607.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_26.jpg,meningioma,Testing,train
data/raw/Testing/notumor/Te-no_58.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_1003.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1166.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1005.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_393.jpg,glioma,Testing,train
data/raw/Testing/meningioma/Te-me_90.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_722.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_465.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_148.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_606.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_896.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_70.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_553.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1335.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_982.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_274.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_232.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_504.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_387.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_389.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_736.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_435.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_573.jpg,pituitary,Training,train
